cole_cod_dane_establecimiento,cole_nombre_establecimiento,cole_naturaleza,cole_mcpio_ubicacion,anio,n_estudiantes,prom_global,prom_matematicas,prom_lectura_critica,prom_c_naturales,prom_sociales,prom_ingles,percentil_prom_global
213442000968,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA SAN JOSÉ DE PLAYÓN,OFICIAL,MARÍA LA BAJA,2025,81,192.7,37.9,42.6,39.4,34.5,37.8,15.4
213468000117,INSTITUCIÒN EDUCATIVA TÈCNICA AMBIENTAL DE TIERRA FIRME,OFICIAL,MOMPÓS,2021,20,203.4,40.0,43.4,41.3,38.1,40.4,24.6
213468000117,INSTITUCIÒN EDUCATIVA TÈCNICA AMBIENTAL DE TIERRA FIRME,OFICIAL,MOMPÓS,2022,35,209.6,43.4,45.0,41.9,37.9,40.3,26.7
213468000117,INSTITUCIÒN EDUCATIVA TÈCNICA AMBIENTAL DE TIERRA FIRME,OFICIAL,MOMPÓS,2023,29,212.8,45.2,44.7,42.3,38.6,41.1,25.0
213468000117,INSTITUCIÒN EDUCATIVA TÈCNICA AMBIENTAL DE TIERRA FIRME,OFICIAL,MOMPÓS,2024,50,222.7,46.2,47.3,44.7,40.8,42.4,30.1
213468000117,INSTITUCIÒN EDUCATIVA TÈCNICA AMBIENTAL DE TIERRA FIRME,OFICIAL,MOMPÓS,2025,37,241.6,52.2,50.2,48.5,43.3,45.8,40.6
213468000974,INSTITUCIÓN EDUCATIVA LA PEÑA,OFICIAL,CICUCO,2021,19,194.9,39.9,42.0,37.7,37.1,36.5,19.3
213468000974,INSTITUCIÓN EDUCATIVA LA PEÑA,OFICIAL,CICUCO,2022,24,196.8,39.5,42.5,39.1,36.5,39.2,19.9
213468000974,INSTITUCIÓN EDUCATIVA LA PEÑA,OFICIAL,CICUCO,2023,17,192.9,37.8,40.6,39.4,36.0,40.2,12.9
213468000974,INSTITUCIÓN EDUCATIVA LA PEÑA,OFICIAL,CICUCO,2024,18,201.4,39.8,43.2,41.4,36.1,41.8,18.3
213468000974,INSTITUCIÓN EDUCATIVA LA PEÑA,OFICIAL,CICUCO,2025,13,212.8,44.3,43.2,44.0,39.2,41.1,24.3
213468001261,INSTITUCIÓN EDUCATIVA DE LAS BOQUILLAS,OFICIAL,MOMPÓS,2021,38,215.0,44.5,46.0,40.8,42.1,38.7,31.6
213468001261,INSTITUCIÓN EDUCATIVA DE LAS BOQUILLAS,OFICIAL,MOMPÓS,2022,62,212.7,43.3,45.2,41.9,40.7,39.6,27.9
213468001261,INSTITUCIÓN EDUCATIVA DE LAS BOQUILLAS,OFICIAL,MOMPÓS,2023,48,202.0,41.0,43.1,40.0,37.8,39.3,18.9
213468001261,INSTITUCIÓN EDUCATIVA DE LAS BOQUILLAS,OFICIAL,MOMPÓS,2024,55,209.3,42.7,43.5,42.2,39.2,41.1,22.9
213468001261,INSTITUCIÓN EDUCATIVA DE LAS BOQUILLAS,OFICIAL,MOMPÓS,2025,42,210.6,43.3,45.6,42.1,37.7,41.6,23.1
213468001369,INSTITUCION EDUCATIVA LA TRAVESIA,OFICIAL,MOMPÓS,2021,22,188.2,36.3,41.0,39.0,34.8,36.2,15.3
213468001369,INSTITUCION EDUCATIVA LA TRAVESIA,OFICIAL,MOMPÓS,2022,23,181.0,35.6,38.5,38.3,32.4,36.2,10.7
213468001369,INSTITUCION EDUCATIVA LA TRAVESIA,OFICIAL,MOMPÓS,2023,25,190.2,36.9,40.9,38.6,36.0,37.2,12.2
213468001369,INSTITUCION EDUCATIVA LA TRAVESIA,OFICIAL,MOMPÓS,2024,13,190.1,36.7,40.4,40.4,34.5,38.8,12.9
213468001369,INSTITUCION EDUCATIVA LA TRAVESIA,OFICIAL,MOMPÓS,2025,18,215.9,43.3,47.5,44.7,38.1,40.4,25.6
213468001491,INSTITUCIÓN EDUCATIVA RIO GRANDE DE LA MAGDALENA,OFICIAL,MOMPÓS,2021,42,196.5,38.2,43.8,39.9,35.4,38.7,19.9
213468001491,INSTITUCIÓN EDUCATIVA RIO GRANDE DE LA MAGDALENA,OFICIAL,MOMPÓS,2022,44,198.7,39.4,42.8,40.0,36.8,39.5,20.8
213468001491,INSTITUCIÓN EDUCATIVA RIO GRANDE DE LA MAGDALENA,OFICIAL,MOMPÓS,2023,33,201.5,42.1,43.4,40.0,35.8,40.0,18.2
213468001491,INSTITUCIÓN EDUCATIVA RIO GRANDE DE LA MAGDALENA,OFICIAL,MOMPÓS,2024,32,194.4,37.4,43.0,39.8,35.4,39.3,15.7
213468001491,INSTITUCIÓN EDUCATIVA RIO GRANDE DE LA MAGDALENA,OFICIAL,MOMPÓS,2025,22,210.8,43.2,47.4,42.0,37.5,37.6,23.3
213468001512,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DEL CHICAGUA,OFICIAL,MOMPÓS,2021,39,183.5,35.8,40.9,36.2,33.9,36.1,12.7
213468001512,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DEL CHICAGUA,OFICIAL,MOMPÓS,2022,25,192.8,37.7,42.0,39.0,35.8,38.0,16.7
213468001512,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DEL CHICAGUA,OFICIAL,MOMPÓS,2023,35,193.5,38.2,41.8,37.7,37.4,37.7,15.1
213468001512,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DEL CHICAGUA,OFICIAL,MOMPÓS,2024,29,190.8,34.8,41.9,39.5,36.4,38.4,12.5
213468001512,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DEL CHICAGUA,OFICIAL,MOMPÓS,2025,28,193.1,36.7,43.0,38.9,35.6,39.4,13.8
213468001539,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE GUATACA,OFICIAL,MOMPÓS,2021,38,201.0,40.7,43.7,39.8,36.8,40.1,22.2
213468001539,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE GUATACA,OFICIAL,MOMPÓS,2022,36,216.3,42.1,46.4,43.3,41.9,40.8,29.9
213468001539,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE GUATACA,OFICIAL,MOMPÓS,2023,27,211.3,42.1,44.8,43.1,39.6,40.5,24.6
213468001539,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE GUATACA,OFICIAL,MOMPÓS,2024,29,206.0,37.5,45.0,42.8,40.1,39.8,20.8
213468001539,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE GUATACA,OFICIAL,MOMPÓS,2025,20,213.8,43.3,46.4,43.3,38.1,42.7,25.9
213468001547,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE LA RINCONADA,OFICIAL,MOMPÓS,2021,44,200.7,40.3,43.5,40.1,37.5,37.6,23.1
213468001547,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE LA RINCONADA,OFICIAL,MOMPÓS,2022,48,203.2,39.1,45.3,40.4,37.9,40.1,22.9
213468001547,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE LA RINCONADA,OFICIAL,MOMPÓS,2023,34,204.4,41.4,44.8,40.7,37.3,38.8,21.3
213468001547,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE LA RINCONADA,OFICIAL,MOMPÓS,2024,18,224.4,44.6,48.9,46.2,40.8,41.9,30.4
213468001547,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE LA RINCONADA,OFICIAL,MOMPÓS,2025,30,205.9,40.3,43.5,43.5,37.3,41.4,20.5
213473000052,INSTITUCIÓN EDUCATIVA LA PALMA,OFICIAL,MORALES,2021,32,198.7,40.0,42.6,40.6,36.0,38.5,20.6
213473000052,INSTITUCIÓN EDUCATIVA LA PALMA,OFICIAL,MORALES,2022,29,202.7,42.3,41.9,39.9,38.7,38.9,22.2
213473000052,INSTITUCIÓN EDUCATIVA LA PALMA,OFICIAL,MORALES,2023,36,198.8,39.8,41.9,39.7,38.2,38.0,17.6
213473000052,INSTITUCIÓN EDUCATIVA LA PALMA,OFICIAL,MORALES,2024,35,214.8,43.1,45.2,43.4,41.3,40.0,27.0
213473000052,INSTITUCIÓN EDUCATIVA LA PALMA,OFICIAL,MORALES,2025,24,212.0,43.6,44.9,42.2,39.3,40.8,23.8
213473000915,INSTITUCIÓN EDUCATIVA DEL DIQUE,OFICIAL,MORALES,2021,12,226.9,46.2,46.6,48.4,41.8,40.4,39.0
213473000915,INSTITUCIÓN EDUCATIVA DEL DIQUE,OFICIAL,MORALES,2022,10,225.7,46.7,48.4,44.9,41.5,42.6,38.6
213473000915,INSTITUCIÓN EDUCATIVA DEL DIQUE,OFICIAL,MORALES,2023,13,215.4,43.5,48.2,41.1,40.1,41.7,26.6
213473000915,INSTITUCIÓN EDUCATIVA DEL DIQUE,OFICIAL,MORALES,2024,11,239.8,52.9,49.2,48.5,44.5,38.1,40.1
213473000915,INSTITUCIÓN EDUCATIVA DEL DIQUE,OFICIAL,MORALES,2025,14,221.0,45.9,48.4,43.6,40.5,39.5,28.8
213473000923,INSTITUCIÓN EDUCATIVA DE BODEGA CENTRAL,OFICIAL,MORALES,2021,12,209.3,42.5,45.6,40.5,39.2,40.5,26.8
213473000923,INSTITUCIÓN EDUCATIVA DE BODEGA CENTRAL,OFICIAL,MORALES,2022,15,209.2,41.2,45.9,41.9,38.5,41.5,26.5
213473000923,INSTITUCIÓN EDUCATIVA DE BODEGA CENTRAL,OFICIAL,MORALES,2023,23,208.5,42.0,45.4,40.5,39.5,40.3,23.2
213473000923,INSTITUCIÓN EDUCATIVA DE BODEGA CENTRAL,OFICIAL,MORALES,2024,17,191.7,38.2,41.9,38.4,34.6,39.0,14.1
213473000923,INSTITUCIÓN EDUCATIVA DE BODEGA CENTRAL,OFICIAL,MORALES,2025,11,195.9,36.1,45.3,39.6,35.8,38.8,15.2
213473001296,INSTITUCIÓN EDUCATIVA CORCOVADO,OFICIAL,MORALES,2021,21,200.7,41.6,43.4,39.9,36.2,38.5,23.5
213473001296,INSTITUCIÓN EDUCATIVA CORCOVADO,OFICIAL,MORALES,2022,46,205.4,42.2,43.1,41.2,38.5,38.9,24.5
213473001296,INSTITUCIÓN EDUCATIVA CORCOVADO,OFICIAL,MORALES,2023,35,203.9,42.5,43.0,40.0,38.2,39.0,21.3
213473001296,INSTITUCIÓN EDUCATIVA CORCOVADO,OFICIAL,MORALES,2024,25,203.4,40.7,44.9,41.2,36.6,38.5,19.1
213473001296,INSTITUCIÓN EDUCATIVA CORCOVADO,OFICIAL,MORALES,2025,26,208.0,39.8,44.9,43.1,39.7,38.1,21.8
213473001580,INSTITUCIÓN EDUCATIVA EMA TRONCOSO RABELO,OFICIAL,ARENAL,2021,30,206.2,41.3,44.4,40.0,39.5,40.7,26.7
213473001580,INSTITUCIÓN EDUCATIVA EMA TRONCOSO RABELO,OFICIAL,ARENAL,2022,46,202.6,39.3,43.7,41.0,38.4,39.6,22.2
213473001580,INSTITUCIÓN EDUCATIVA EMA TRONCOSO RABELO,OFICIAL,ARENAL,2023,29,214.9,41.2,46.7,41.7,41.3,45.7,26.3
213473001580,INSTITUCIÓN EDUCATIVA EMA TRONCOSO RABELO,OFICIAL,ARENAL,2024,40,204.0,40.0,44.8,40.3,38.0,40.8,20.4
213473001580,INSTITUCIÓN EDUCATIVA EMA TRONCOSO RABELO,OFICIAL,ARENAL,2025,26,213.1,43.0,45.8,43.0,39.2,41.1,25.1
213473001598,INSTITUCIÓN EDUCATIVA DE MICOAHUMADO,OFICIAL,MORALES,2021,12,204.1,36.8,45.8,42.0,40.1,36.8,24.0
213473001598,INSTITUCIÓN EDUCATIVA DE MICOAHUMADO,OFICIAL,MORALES,2022,8,238.0,49.9,47.2,50.6,46.8,35.2,43.6
213473001598,INSTITUCIÓN EDUCATIVA DE MICOAHUMADO,OFICIAL,MORALES,2023,10,218.4,48.3,43.8,43.7,39.5,41.5,27.6
213473001598,INSTITUCIÓN EDUCATIVA DE MICOAHUMADO,OFICIAL,MORALES,2024,5,217.2,47.0,43.2,43.4,41.2,40.2,29.6
213473001598,INSTITUCIÓN EDUCATIVA DE MICOAHUMADO,OFICIAL,MORALES,2025,6,253.0,55.8,52.5,50.5,44.7,47.5,47.2
213549000006,INSTITUCIÓN EDUCATIVA DE ARMENIA,OFICIAL,PINILLOS,2021,53,192.4,37.3,41.8,39.0,35.8,38.3,18.6
213549000006,INSTITUCIÓN EDUCATIVA DE ARMENIA,OFICIAL,PINILLOS,2022,40,215.2,43.0,46.3,43.0,40.7,40.6,30.0
213549000006,INSTITUCIÓN EDUCATIVA DE ARMENIA,OFICIAL,PINILLOS,2023,54,194.5,39.0,42.0,38.7,35.8,39.0,15.2
213549000006,INSTITUCIÓN EDUCATIVA DE ARMENIA,OFICIAL,PINILLOS,2024,45,207.2,41.2,46.1,41.4,37.2,40.7,20.4
213549000006,INSTITUCIÓN EDUCATIVA DE ARMENIA,OFICIAL,PINILLOS,2025,37,204.8,41.5,44.1,41.9,37.0,38.6,19.9
213549000065,INSTITUCIÓN EDUCATIVA DE SANTA COA,OFICIAL,PINILLOS,2021,43,196.2,38.9,42.3,40.5,35.5,38.6,20.6
213549000065,INSTITUCIÓN EDUCATIVA DE SANTA COA,OFICIAL,PINILLOS,2022,32,193.7,38.1,41.5,39.3,35.1,41.8,17.3
213549000065,INSTITUCIÓN EDUCATIVA DE SANTA COA,OFICIAL,PINILLOS,2023,30,196.5,37.6,42.9,39.7,36.7,40.3,16.4
213549000065,INSTITUCIÓN EDUCATIVA DE SANTA COA,OFICIAL,PINILLOS,2024,34,193.8,37.2,42.9,38.8,36.3,38.2,14.8
213549000065,INSTITUCIÓN EDUCATIVA DE SANTA COA,OFICIAL,PINILLOS,2025,24,205.0,41.5,44.3,42.5,36.2,39.3,21.1
213549001207,INSTITUCIÓN EDUCATIVA DE LA VENTURA,OFICIAL,TIQUISIO,2021,20,185.2,35.2,41.5,38.0,33.8,35.9,15.0
213549001207,INSTITUCIÓN EDUCATIVA DE LA VENTURA,OFICIAL,TIQUISIO,2022,22,205.5,41.6,44.3,41.2,38.3,38.0,23.0
213549001207,INSTITUCIÓN EDUCATIVA DE LA VENTURA,OFICIAL,TIQUISIO,2023,24,192.7,39.1,41.7,36.7,36.3,39.5,13.8
213549001207,INSTITUCIÓN EDUCATIVA DE LA VENTURA,OFICIAL,TIQUISIO,2024,23,207.5,42.0,44.3,41.2,38.7,41.0,21.9
213549001207,INSTITUCIÓN EDUCATIVA DE LA VENTURA,OFICIAL,TIQUISIO,2025,17,207.0,44.7,40.9,43.1,36.7,41.6,22.0
213549001347,INSTITUCIÓN EDUCATIVA DE LAS FLORES,OFICIAL,PINILLOS,2021,22,194.0,36.6,42.9,40.1,35.6,38.5,18.0
213549001347,INSTITUCIÓN EDUCATIVA DE LAS FLORES,OFICIAL,PINILLOS,2022,17,199.1,43.6,39.2,41.8,35.1,38.8,20.9
213549001347,INSTITUCIÓN EDUCATIVA DE LAS FLORES,OFICIAL,PINILLOS,2023,17,192.9,38.4,40.5,41.0,34.5,38.4,15.0
213549001347,INSTITUCIÓN EDUCATIVA DE LAS FLORES,OFICIAL,PINILLOS,2024,23,186.7,35.6,42.0,36.7,34.7,38.1,11.2
213549001347,INSTITUCIÓN EDUCATIVA DE LAS FLORES,OFICIAL,PINILLOS,2025,18,191.1,37.2,42.4,38.0,34.7,39.8,13.7
213549001681,INSTITUCIÓN EDUCATIVA DE AGUAS NEGRAS,OFICIAL,TIQUISIO,2023,4,175.8,33.2,37.8,34.8,35.5,33.8,5.5
213549001681,INSTITUCIÓN EDUCATIVA DE AGUAS NEGRAS,OFICIAL,TIQUISIO,2024,4,207.0,38.8,47.8,43.5,36.8,38.0,22.0
213549002025,INSTITUCIÓN EDUCATIVA DE PALOMINO,OFICIAL,PINILLOS,2021,22,194.8,39.1,40.7,39.3,36.9,39.0,20.2
213549002025,INSTITUCIÓN EDUCATIVA DE PALOMINO,OFICIAL,PINILLOS,2022,13,195.0,38.5,41.6,39.2,37.3,37.2,17.8
213549002025,INSTITUCIÓN EDUCATIVA DE PALOMINO,OFICIAL,PINILLOS,2023,20,187.2,37.2,40.9,37.3,34.8,36.2,11.0
213549002025,INSTITUCIÓN EDUCATIVA DE PALOMINO,OFICIAL,PINILLOS,2024,15,214.8,42.0,48.0,43.6,39.7,38.5,27.1
213549002025,INSTITUCIÓN EDUCATIVA DE PALOMINO,OFICIAL,PINILLOS,2025,13,200.4,41.3,43.9,38.9,36.7,38.8,18.2
213549002122,INSTITUCION EDUCATIVA  DE MINA SECA,OFICIAL,TIQUISIO,2021,7,223.0,46.7,47.6,46.3,39.1,40.7,36.3
213549002122,INSTITUCION EDUCATIVA  DE MINA SECA,OFICIAL,TIQUISIO,2022,13,217.7,43.8,44.5,45.3,40.7,43.4,31.4
213549002122,INSTITUCION EDUCATIVA  DE MINA SECA,OFICIAL,TIQUISIO,2023,26,195.5,39.5,42.2,38.2,37.0,37.7,15.4
213549002122,INSTITUCION EDUCATIVA  DE MINA SECA,OFICIAL,TIQUISIO,2024,33,204.3,37.5,44.1,42.1,39.7,41.0,20.4
213549002122,INSTITUCION EDUCATIVA  DE MINA SECA,OFICIAL,TIQUISIO,2025,26,203.3,38.5,43.8,41.5,38.0,42.9,20.8
213549002157,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE LAS CONCHITAS,OFICIAL,PINILLOS,2021,16,202.6,41.2,43.6,40.6,37.8,37.6,23.8
213549002157,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE LAS CONCHITAS,OFICIAL,PINILLOS,2022,25,191.0,38.6,39.2,39.4,35.9,37.3,16.2
213549002157,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE LAS CONCHITAS,OFICIAL,PINILLOS,2023,16,192.9,35.6,42.1,39.2,37.1,39.9,16.9
213549002157,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE LAS CONCHITAS,OFICIAL,PINILLOS,2024,19,180.1,33.8,38.7,36.8,34.2,37.6,9.3
213549002157,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE LAS CONCHITAS,OFICIAL,PINILLOS,2025,13,188.8,36.7,40.7,39.0,35.0,36.9,12.1
213549002319,INSTITUCIÓN EDUCATIVA RAFAEL SEGUNDO TURIZO MARTINEZ,OFICIAL,TIQUISIO,2021,21,214.0,42.5,46.1,43.5,39.7,41.0,30.0
213549002319,INSTITUCIÓN EDUCATIVA RAFAEL SEGUNDO TURIZO MARTINEZ,OFICIAL,TIQUISIO,2022,18,221.6,44.3,46.8,43.4,44.2,39.4,33.7
213549002319,INSTITUCIÓN EDUCATIVA RAFAEL SEGUNDO TURIZO MARTINEZ,OFICIAL,TIQUISIO,2023,25,211.4,42.3,46.0,41.4,39.8,41.2,24.4
213549002319,INSTITUCIÓN EDUCATIVA RAFAEL SEGUNDO TURIZO MARTINEZ,OFICIAL,TIQUISIO,2024,16,213.4,43.9,45.7,42.9,38.9,40.2,25.1
213549002319,INSTITUCIÓN EDUCATIVA RAFAEL SEGUNDO TURIZO MARTINEZ,OFICIAL,TIQUISIO,2025,14,208.4,43.8,44.6,41.6,36.4,42.9,20.9
213549002424,INSTITUCIÓN EDUCATIVA DE PALENQUITO,OFICIAL,PINILLOS,2021,32,207.5,42.4,43.3,41.9,38.7,40.4,26.1
213549002424,INSTITUCIÓN EDUCATIVA DE PALENQUITO,OFICIAL,PINILLOS,2022,39,203.2,40.7,42.4,41.4,38.2,40.0,22.8
213549002424,INSTITUCIÓN EDUCATIVA DE PALENQUITO,OFICIAL,PINILLOS,2023,37,200.3,41.9,41.8,41.0,35.8,39.2,17.5
213549002424,INSTITUCIÓN EDUCATIVA DE PALENQUITO,OFICIAL,PINILLOS,2024,33,192.4,37.8,41.0,38.5,36.4,39.2,13.5
213549002424,INSTITUCIÓN EDUCATIVA DE PALENQUITO,OFICIAL,PINILLOS,2025,38,189.2,36.8,40.2,39.3,34.3,40.5,12.7
213549002513,INSTITUCIÓN EDUCATIVA DE PUERTO LOPEZ,OFICIAL,PINILLOS,2021,25,207.6,42.0,44.3,40.5,39.0,42.4,27.0
213549002513,INSTITUCIÓN EDUCATIVA DE PUERTO LOPEZ,OFICIAL,PINILLOS,2022,30,208.8,40.2,44.8,42.9,39.4,41.4,26.5
213549002513,INSTITUCIÓN EDUCATIVA DE PUERTO LOPEZ,OFICIAL,PINILLOS,2023,36,209.2,41.1,45.2,41.3,40.2,40.6,23.2
213549002513,INSTITUCIÓN EDUCATIVA DE PUERTO LOPEZ,OFICIAL,PINILLOS,2024,36,199.0,38.5,43.0,40.9,36.7,40.0,17.4
213549002513,INSTITUCIÓN EDUCATIVA DE PUERTO LOPEZ,OFICIAL,PINILLOS,2025,47,193.9,36.7,43.0,39.9,35.3,39.2,15.6
213549002599,INSTITUCIÓN EDUCATIVA DE COLORADO,OFICIAL,TIQUISIO,2021,16,201.1,40.7,43.4,40.6,37.4,36.6,21.9
213549002599,INSTITUCIÓN EDUCATIVA DE COLORADO,OFICIAL,TIQUISIO,2022,16,196.9,39.8,43.9,38.4,36.4,36.9,19.2
213549002599,INSTITUCIÓN EDUCATIVA DE COLORADO,OFICIAL,TIQUISIO,2023,17,194.3,38.4,41.3,38.1,36.8,41.6,16.0
213549002599,INSTITUCIÓN EDUCATIVA DE COLORADO,OFICIAL,TIQUISIO,2024,15,213.6,43.8,46.0,42.5,38.3,43.5,24.2
213549002599,INSTITUCIÓN EDUCATIVA DE COLORADO,OFICIAL,TIQUISIO,2025,19,214.4,41.6,46.3,43.8,39.9,42.6,25.7
213549003048,INSTITUCIÓN EDUCATIVA  RUFINA VIEJA,OFICIAL,PINILLOS,2021,14,165.1,30.1,34.6,35.4,30.9,36.1,6.4
213549003048,INSTITUCIÓN EDUCATIVA  RUFINA VIEJA,OFICIAL,PINILLOS,2022,16,189.2,36.4,41.3,38.5,35.4,37.0,14.6
213549003048,INSTITUCIÓN EDUCATIVA  RUFINA VIEJA,OFICIAL,PINILLOS,2023,11,175.7,33.7,42.8,32.9,32.6,30.5,6.9
213549003048,INSTITUCIÓN EDUCATIVA  RUFINA VIEJA,OFICIAL,PINILLOS,2024,18,186.2,35.0,39.6,38.6,35.9,37.1,10.7
213549003048,INSTITUCIÓN EDUCATIVA  RUFINA VIEJA,OFICIAL,PINILLOS,2025,8,205.9,40.4,45.1,41.2,38.9,38.4,19.9
213580000057,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROPECUARIA  SAN ANTONIO,OFICIAL,REGIDOR,2021,8,207.9,44.1,42.9,43.1,36.9,39.5,27.0
213580000057,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROPECUARIA  SAN ANTONIO,OFICIAL,REGIDOR,2022,10,204.7,39.5,41.5,43.4,40.0,39.0,25.8
213580000057,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROPECUARIA  SAN ANTONIO,OFICIAL,REGIDOR,2023,4,221.0,46.2,44.5,46.2,41.0,39.8,29.5
213580000057,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROPECUARIA  SAN ANTONIO,OFICIAL,REGIDOR,2024,7,216.9,44.9,42.6,47.0,39.1,43.9,25.7
213580000057,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROPECUARIA  SAN ANTONIO,OFICIAL,REGIDOR,2025,6,197.3,45.7,38.7,38.7,35.5,39.8,23.5
213580000081,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA SANTA TERESA,OFICIAL,REGIDOR,2021,10,175.1,36.0,36.6,37.2,30.1,35.9,8.5
213580000081,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA SANTA TERESA,OFICIAL,REGIDOR,2022,10,198.9,40.1,43.7,39.7,36.3,37.8,20.6
213580000081,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA SANTA TERESA,OFICIAL,REGIDOR,2023,10,181.9,33.9,39.8,37.1,32.4,43.4,8.1
213580000081,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA SANTA TERESA,OFICIAL,REGIDOR,2024,11,187.6,34.9,41.3,37.8,36.0,37.8,12.4
213580000081,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA SANTA TERESA,OFICIAL,REGIDOR,2025,11,205.5,38.0,46.0,40.8,38.9,43.4,21.2
213600000423,INSTITUCIÓN EDUCATIVA COBADILLO,OFICIAL,RÍO VIEJO,2021,18,195.9,40.1,41.8,40.0,35.7,36.8,21.1
213600000423,INSTITUCIÓN EDUCATIVA COBADILLO,OFICIAL,RÍO VIEJO,2022,25,193.6,38.5,40.5,38.8,37.5,37.2,18.4
213600000423,INSTITUCIÓN EDUCATIVA COBADILLO,OFICIAL,RÍO VIEJO,2023,10,189.3,36.8,41.4,36.4,37.8,35.2,11.6
213600000423,INSTITUCIÓN EDUCATIVA COBADILLO,OFICIAL,RÍO VIEJO,2024,13,198.0,38.8,43.6,40.1,36.4,38.0,16.9
213600000423,INSTITUCIÓN EDUCATIVA COBADILLO,OFICIAL,RÍO VIEJO,2025,11,217.8,43.1,46.5,45.0,41.5,38.2,27.7
213600000687,INSTITUCIÓN EDUCATIVA DE NOROSÍ,OFICIAL,NOROSÍ,2021,35,223.3,43.5,47.3,45.2,43.6,41.7,36.6
213600000687,INSTITUCIÓN EDUCATIVA DE NOROSÍ,OFICIAL,NOROSÍ,2022,43,225.8,45.3,47.8,43.9,45.8,38.3,36.5
213600000687,INSTITUCIÓN EDUCATIVA DE NOROSÍ,OFICIAL,NOROSÍ,2023,42,231.3,45.5,50.1,46.3,45.0,40.9,36.4
213600000687,INSTITUCIÓN EDUCATIVA DE NOROSÍ,OFICIAL,NOROSÍ,2024,47,211.5,42.3,45.1,42.0,40.1,41.4,24.2
213600000687,INSTITUCIÓN EDUCATIVA DE NOROSÍ,OFICIAL,NOROSÍ,2025,51,228.0,45.8,48.8,45.7,43.3,41.9,33.1
213647000154,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE LAS PIEDRAS,OFICIAL,SAN ESTANISLAO,2021,83,197.2,39.6,42.5,40.2,36.1,37.6,21.2
213647000154,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE LAS PIEDRAS,OFICIAL,SAN ESTANISLAO,2022,70,208.5,42.4,44.6,42.7,38.6,37.1,26.3
213647000154,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE LAS PIEDRAS,OFICIAL,SAN ESTANISLAO,2023,88,206.4,41.5,44.3,42.2,37.7,39.3,22.1
213647000154,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE LAS PIEDRAS,OFICIAL,SAN ESTANISLAO,2024,48,223.9,44.8,49.4,47.0,39.9,38.9,32.2
213647000154,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE LAS PIEDRAS,OFICIAL,SAN ESTANISLAO,2025,70,211.9,43.9,45.9,43.4,37.3,39.5,24.2
213650000033,INSTITUCIÓN EDUCATIVA DEL VIOLO,OFICIAL,HATILLO DE LOBA,2021,11,188.7,38.5,41.0,37.0,34.5,37.7,17.0
213650000033,INSTITUCIÓN EDUCATIVA DEL VIOLO,OFICIAL,HATILLO DE LOBA,2022,11,184.6,35.3,40.0,39.4,33.2,36.5,14.9
213650000033,INSTITUCIÓN EDUCATIVA DEL VIOLO,OFICIAL,HATILLO DE LOBA,2023,22,181.7,34.7,39.4,36.9,33.6,38.5,8.9
213650000033,INSTITUCIÓN EDUCATIVA DEL VIOLO,OFICIAL,HATILLO DE LOBA,2024,18,189.3,36.1,39.3,39.7,36.6,37.3,11.9
