cole_cod_dane_establecimiento,cole_nombre_establecimiento,anio,c_naturales,ingles,lectura_critica,matematicas,sociales
213654000038,INSTITUCIÓN EDUCATIVA EL PARAISO,2023,47.6,95.2,4.8,28.6,57.1
213654000038,INSTITUCIÓN EDUCATIVA EL PARAISO,2024,68.4,94.7,15.8,26.3,78.9
213654000038,INSTITUCIÓN EDUCATIVA EL PARAISO,2025,70.0,100.0,15.0,55.0,80.0
213654000241,INSTITUCIÓN EDUCATIVA LEON XIII,2021,33.3,100.0,8.3,36.1,33.3
213654000241,INSTITUCIÓN EDUCATIVA LEON XIII,2022,42.3,94.4,11.3,31.0,56.3
213654000241,INSTITUCIÓN EDUCATIVA LEON XIII,2023,44.6,83.8,9.5,29.7,36.5
213654000241,INSTITUCIÓN EDUCATIVA LEON XIII,2024,43.4,88.7,5.7,26.4,39.6
213654000241,INSTITUCIÓN EDUCATIVA LEON XIII,2025,38.2,71.9,4.5,20.2,42.7
213657000489,CENTRO EDUCATIVO SAN AGUSTIN,2025,0.0,100.0,100.0,100.0,100.0
213657000586,INSTITUCION EDUCATIVA SAN CAYETANO,2021,52.3,100.0,13.8,35.4,70.8
213657000586,INSTITUCION EDUCATIVA SAN CAYETANO,2022,35.1,94.6,5.4,18.9,51.4
213657000586,INSTITUCION EDUCATIVA SAN CAYETANO,2023,47.3,96.4,10.9,27.3,63.6
213657000586,INSTITUCION EDUCATIVA SAN CAYETANO,2024,39.0,96.3,14.6,20.7,67.1
213657000586,INSTITUCION EDUCATIVA SAN CAYETANO,2025,52.1,97.3,8.2,28.8,65.8
213667000045,INSTITUCIÓN EDUCATIVA DE SAN MIGUEL,2021,69.0,100.0,37.9,44.8,75.9
213667000045,INSTITUCIÓN EDUCATIVA DE SAN MIGUEL,2022,68.4,100.0,42.1,68.4,89.5
213667000045,INSTITUCIÓN EDUCATIVA DE SAN MIGUEL,2023,76.5,100.0,17.6,58.8,70.6
213667000045,INSTITUCIÓN EDUCATIVA DE SAN MIGUEL,2024,77.3,100.0,27.3,63.6,95.5
213667000045,INSTITUCIÓN EDUCATIVA DE SAN MIGUEL,2025,89.7,100.0,41.4,62.1,89.7
213667000061,INSTITUCIÓN EDUCATIVA LA CHAPETONA,2021,38.9,100.0,5.6,27.8,33.3
213667000061,INSTITUCIÓN EDUCATIVA LA CHAPETONA,2022,35.7,100.0,7.1,14.3,50.0
213667000061,INSTITUCIÓN EDUCATIVA LA CHAPETONA,2023,25.0,100.0,12.5,0.0,50.0
213667000061,INSTITUCIÓN EDUCATIVA LA CHAPETONA,2024,16.7,91.7,8.3,25.0,33.3
213667000061,INSTITUCIÓN EDUCATIVA LA CHAPETONA,2025,28.6,100.0,0.0,0.0,28.6
213667000096,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y ACUÍCOLA  DE LA VICTORIA,2021,57.7,100.0,15.4,50.0,80.8
213667000096,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y ACUÍCOLA  DE LA VICTORIA,2022,62.2,100.0,18.9,24.3,67.6
213667000096,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y ACUÍCOLA  DE LA VICTORIA,2023,53.3,100.0,13.3,23.3,63.3
213667000096,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y ACUÍCOLA  DE LA VICTORIA,2024,34.5,96.6,13.8,6.9,62.1
213667000096,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y ACUÍCOLA  DE LA VICTORIA,2025,35.7,85.7,7.1,7.1,57.1
213667000142,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROINDUSTRIAL DE CASTAÑAL,2021,50.0,100.0,0.0,28.6,71.4
213667000142,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROINDUSTRIAL DE CASTAÑAL,2022,50.0,100.0,6.2,43.8,50.0
213667000142,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROINDUSTRIAL DE CASTAÑAL,2023,42.9,100.0,7.1,14.3,57.1
213667000142,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROINDUSTRIAL DE CASTAÑAL,2024,58.3,95.8,12.5,33.3,66.7
213667000142,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROINDUSTRIAL DE CASTAÑAL,2025,30.0,100.0,10.0,40.0,60.0
213667000479,INSTITUCIÓN EDUCATIVA DE LA RIBONA,2021,40.0,93.3,20.0,20.0,60.0
213667000479,INSTITUCIÓN EDUCATIVA DE LA RIBONA,2022,61.3,100.0,16.1,35.5,74.2
213667000479,INSTITUCIÓN EDUCATIVA DE LA RIBONA,2023,50.0,92.9,0.0,21.4,35.7
213667000479,INSTITUCIÓN EDUCATIVA DE LA RIBONA,2024,23.1,76.9,0.0,53.8,46.2
213667000479,INSTITUCIÓN EDUCATIVA DE LA RIBONA,2025,32.1,100.0,7.1,21.4,42.9
213667000614,INSTITUCIÓN EDUCATIVA CERROS DE JULIO,2021,57.1,100.0,28.6,42.9,78.6
213667000614,INSTITUCIÓN EDUCATIVA CERROS DE JULIO,2022,22.2,100.0,44.4,33.3,66.7
213667000614,INSTITUCIÓN EDUCATIVA CERROS DE JULIO,2023,70.0,100.0,30.0,70.0,100.0
213667000614,INSTITUCIÓN EDUCATIVA CERROS DE JULIO,2024,100.0,100.0,20.0,20.0,80.0
213667000614,INSTITUCIÓN EDUCATIVA CERROS DE JULIO,2025,100.0,100.0,0.0,100.0,100.0
213667000649,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA ELVIRA LÓPEZ DE FACIOLINCE,2021,62.5,100.0,16.7,45.8,70.8
213667000649,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA ELVIRA LÓPEZ DE FACIOLINCE,2022,50.0,100.0,15.4,34.6,80.8
213667000649,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA ELVIRA LÓPEZ DE FACIOLINCE,2023,56.7,100.0,20.0,33.3,60.0
213667000649,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA ELVIRA LÓPEZ DE FACIOLINCE,2024,55.6,100.0,19.4,33.3,66.7
213667000649,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA ELVIRA LÓPEZ DE FACIOLINCE,2025,45.2,97.6,7.1,21.4,64.3
213667000827,INSTITUCIÓN EDUCATIVA TÉCNICA AGROINDUSTRIAL DE EL PEÑON,2021,50.0,95.0,5.0,20.0,55.0
213667000827,INSTITUCIÓN EDUCATIVA TÉCNICA AGROINDUSTRIAL DE EL PEÑON,2022,32.0,92.0,0.0,0.0,24.0
213667000827,INSTITUCIÓN EDUCATIVA TÉCNICA AGROINDUSTRIAL DE EL PEÑON,2023,34.6,92.3,0.0,26.9,50.0
213667000827,INSTITUCIÓN EDUCATIVA TÉCNICA AGROINDUSTRIAL DE EL PEÑON,2024,22.7,100.0,4.5,0.0,31.8
213667000827,INSTITUCIÓN EDUCATIVA TÉCNICA AGROINDUSTRIAL DE EL PEÑON,2025,41.7,100.0,0.0,8.3,50.0
213667001050,INSTITUCIÓN EDUCATIVA TÉCNICA PESQUERA LEONIDAS ORTIZ ALVEAR DE CHIMÍ,2021,65.4,100.0,19.2,42.3,80.8
213667001050,INSTITUCIÓN EDUCATIVA TÉCNICA PESQUERA LEONIDAS ORTIZ ALVEAR DE CHIMÍ,2022,60.9,100.0,21.7,26.1,60.9
213667001050,INSTITUCIÓN EDUCATIVA TÉCNICA PESQUERA LEONIDAS ORTIZ ALVEAR DE CHIMÍ,2023,46.2,100.0,15.4,38.5,61.5
213667001050,INSTITUCIÓN EDUCATIVA TÉCNICA PESQUERA LEONIDAS ORTIZ ALVEAR DE CHIMÍ,2024,64.3,96.4,10.7,42.9,46.4
213667001050,INSTITUCIÓN EDUCATIVA TÉCNICA PESQUERA LEONIDAS ORTIZ ALVEAR DE CHIMÍ,2025,44.7,100.0,12.8,38.3,61.7
213667001068,INSTITUCIÓN EDUCATIVA DE JUANA SÁNCHEZ,2021,58.3,100.0,16.7,8.3,58.3
213667001068,INSTITUCIÓN EDUCATIVA DE JUANA SÁNCHEZ,2022,52.4,95.2,14.3,19.0,61.9
213667001068,INSTITUCIÓN EDUCATIVA DE JUANA SÁNCHEZ,2023,15.4,92.3,7.7,7.7,30.8
213667001068,INSTITUCIÓN EDUCATIVA DE JUANA SÁNCHEZ,2024,33.3,100.0,0.0,5.6,38.9
213667001068,INSTITUCIÓN EDUCATIVA DE JUANA SÁNCHEZ,2025,7.1,100.0,7.1,7.1,64.3
213667001076,INSTITUCIÓN EDUCATIVA DE HATILLO DE LOBA,2021,34.1,97.6,4.9,7.3,43.9
213667001076,INSTITUCIÓN EDUCATIVA DE HATILLO DE LOBA,2022,20.5,90.9,2.3,2.3,25.0
213667001076,INSTITUCIÓN EDUCATIVA DE HATILLO DE LOBA,2023,36.7,93.3,5.0,5.0,53.3
213667001076,INSTITUCIÓN EDUCATIVA DE HATILLO DE LOBA,2024,17.2,100.0,6.9,3.4,34.5
213667001076,INSTITUCIÓN EDUCATIVA DE HATILLO DE LOBA,2025,25.0,89.3,3.6,17.9,50.0
213667001084,INSTITUCIÓN EDUCATIVA TÉCNICA COMERCIAL DE SAN MARTÍN DE LOBA,2021,36.7,93.9,4.1,12.2,53.1
213667001084,INSTITUCIÓN EDUCATIVA TÉCNICA COMERCIAL DE SAN MARTÍN DE LOBA,2022,28.3,90.6,9.4,9.4,32.1
213667001084,INSTITUCIÓN EDUCATIVA TÉCNICA COMERCIAL DE SAN MARTÍN DE LOBA,2023,41.1,96.4,12.5,12.5,64.3
213667001084,INSTITUCIÓN EDUCATIVA TÉCNICA COMERCIAL DE SAN MARTÍN DE LOBA,2024,28.6,98.4,9.5,4.8,49.2
213667001084,INSTITUCIÓN EDUCATIVA TÉCNICA COMERCIAL DE SAN MARTÍN DE LOBA,2025,25.8,93.9,3.0,9.1,45.5
213667001092,INSTITUCIÓN EDUCATIVA DE PEÑONCITO,2021,44.4,100.0,11.1,11.1,72.2
213667001092,INSTITUCIÓN EDUCATIVA DE PEÑONCITO,2022,33.3,93.3,0.0,13.3,40.0
213667001092,INSTITUCIÓN EDUCATIVA DE PEÑONCITO,2023,46.2,100.0,23.1,15.4,76.9
213667001092,INSTITUCIÓN EDUCATIVA DE PEÑONCITO,2024,12.5,100.0,0.0,0.0,43.8
213667001092,INSTITUCIÓN EDUCATIVA DE PEÑONCITO,2025,18.8,100.0,12.5,25.0,75.0
213667001271,INSTITUCIÓN EDUCATIVA DE PLAYITAS,2021,50.0,100.0,6.2,18.8,87.5
213667001271,INSTITUCIÓN EDUCATIVA DE PLAYITAS,2022,73.7,100.0,26.3,36.8,78.9
213667001271,INSTITUCIÓN EDUCATIVA DE PLAYITAS,2023,53.8,100.0,7.7,15.4,61.5
213667001271,INSTITUCIÓN EDUCATIVA DE PLAYITAS,2024,66.7,100.0,13.3,20.0,86.7
213667001271,INSTITUCIÓN EDUCATIVA DE PLAYITAS,2025,75.0,100.0,25.0,58.3,83.3
213670000200,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA Y EMPRESARIAL POZO AZUL,2021,35.0,100.0,10.0,20.0,57.5
213670000200,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA Y EMPRESARIAL POZO AZUL,2022,28.1,100.0,3.1,12.5,25.0
213670000200,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA Y EMPRESARIAL POZO AZUL,2023,19.4,97.2,0.0,13.9,36.1
213670000200,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA Y EMPRESARIAL POZO AZUL,2024,32.0,96.0,0.0,4.0,48.0
213670000200,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA Y EMPRESARIAL POZO AZUL,2025,22.2,96.3,0.0,3.7,48.1
213670001125,INSTITUCIÓN EDUCATIVA TÉCNICA INDUSTRIAL Y AGROPECUARIA JOSE MARIA CUELLAR DIAZ,2021,39.5,95.3,10.5,12.8,51.2
213670001125,INSTITUCIÓN EDUCATIVA TÉCNICA INDUSTRIAL Y AGROPECUARIA JOSE MARIA CUELLAR DIAZ,2022,42.4,95.3,8.2,24.7,47.1
213670001125,INSTITUCIÓN EDUCATIVA TÉCNICA INDUSTRIAL Y AGROPECUARIA JOSE MARIA CUELLAR DIAZ,2023,31.1,83.8,8.1,10.8,31.1
213670001125,INSTITUCIÓN EDUCATIVA TÉCNICA INDUSTRIAL Y AGROPECUARIA JOSE MARIA CUELLAR DIAZ,2024,22.1,92.2,6.5,14.3,46.8
213670001125,INSTITUCIÓN EDUCATIVA TÉCNICA INDUSTRIAL Y AGROPECUARIA JOSE MARIA CUELLAR DIAZ,2025,38.9,92.2,12.2,20.0,63.3
213670001214,INSTITUCION EDUCATIVA DE CANALETAL,2021,61.5,100.0,7.7,23.1,61.5
213670001214,INSTITUCION EDUCATIVA DE CANALETAL,2022,40.0,90.0,20.0,10.0,40.0
213670001214,INSTITUCION EDUCATIVA DE CANALETAL,2023,50.0,100.0,21.4,14.3,71.4
213670001214,INSTITUCION EDUCATIVA DE CANALETAL,2024,44.8,96.6,10.3,10.3,55.2
213670001214,INSTITUCIÓN EDUCATIVA DE CANALETAL,2025,56.8,97.3,8.1,37.8,70.3
213673000081,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DEL CARMEN DE LAS CARAS,2021,64.3,100.0,21.4,50.0,64.3
213673000081,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DEL CARMEN DE LAS CARAS,2022,33.3,100.0,0.0,26.7,33.3
213673000081,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DEL CARMEN DE LAS CARAS,2023,29.4,100.0,11.8,11.8,35.3
213673000081,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DEL CARMEN DE LAS CARAS,2024,62.5,100.0,6.2,18.8,100.0
213673000081,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DEL CARMEN DE LAS CARAS,2025,0.0,100.0,0.0,9.1,27.3
213673000243,INSTITUCION EDUCATIVA ACADEMICA Y TECNICA DE LOMA ARENA,2021,58.6,97.7,16.1,40.2,75.9
213673000243,INSTITUCION EDUCATIVA ACADEMICA Y TECNICA DE LOMA ARENA,2022,47.9,95.8,15.5,25.4,56.3
213673000243,INSTITUCION EDUCATIVA ACADEMICA Y TECNICA DE LOMA ARENA,2023,51.7,96.6,14.6,30.3,71.9
213673000243,INSTITUCION EDUCATIVA ACADEMICA Y TECNICA DE LOMA ARENA,2024,48.4,94.5,13.2,29.7,67.0
213673000243,INSTITUCION EDUCATIVA ACADEMICA Y TECNICA DE LOMA ARENA,2025,67.1,100.0,13.9,36.7,84.8
213673000421,INSTITUCIÓN EDUCATIVA TÉCNICA ACUÍCOLA MIGUEL NEVADO NEVADO DE GALERAZAMBA,2021,43.3,96.7,13.3,23.3,60.0
213673000421,INSTITUCIÓN EDUCATIVA TÉCNICA ACUÍCOLA MIGUEL NEVADO NEVADO DE GALERAZAMBA,2022,47.1,88.2,29.4,35.3,76.5
213673000421,INSTITUCIÓN EDUCATIVA TÉCNICA ACUÍCOLA MIGUEL NEVADO NEVADO DE GALERAZAMBA,2023,50.0,93.3,0.0,20.0,53.3
213673000421,INSTITUCIÓN EDUCATIVA TÉCNICA ACUÍCOLA MIGUEL NEVADO NEVADO DE GALERAZAMBA,2024,47.6,85.7,19.0,23.8,38.1
213673000421,INSTITUCIÓN EDUCATIVA TÉCNICA ACUÍCOLA MIGUEL NEVADO NEVADO DE GALERAZAMBA,2025,35.7,92.9,0.0,35.7,57.1
213688000096,INSTITUCIÓN EDUCATIVA TÉCNICA EMPRESARIAL BUENA VISTA,2021,0.0,100.0,0.0,0.0,60.0
213688000096,INSTITUCIÓN EDUCATIVA TÉCNICA EMPRESARIAL BUENA VISTA,2022,0.0,57.1,0.0,0.0,0.0
213688000096,INSTITUCIÓN EDUCATIVA TÉCNICA EMPRESARIAL BUENA VISTA,2023,8.3,100.0,0.0,0.0,50.0
213688000096,INSTITUCIÓN EDUCATIVA TÉCNICA EMPRESARIAL BUENA VISTA,2024,11.1,88.9,0.0,11.1,33.3
213688000096,INSTITUCIÓN EDUCATIVA TÉCNICA EMPRESARIAL BUENA VISTA,2025,0.0,100.0,0.0,0.0,50.0
213688001874,INSTITUCIÓN EDUCATIVA SAN FRANCISCO,2021,0.0,100.0,0.0,0.0,0.0
213688001874,INSTITUCIÓN EDUCATIVA SAN FRANCISCO,2022,0.0,100.0,0.0,0.0,11.1
213688001874,INSTITUCIÓN EDUCATIVA SAN FRANCISCO,2023,12.5,100.0,0.0,0.0,50.0
213688001874,INSTITUCIÓN EDUCATIVA SAN FRANCISCO,2024,20.0,100.0,0.0,0.0,20.0
213688001874,INSTITUCIÓN EDUCATIVA SAN FRANCISCO,2025,0.0,100.0,0.0,0.0,50.0
213688001882,INSTITUCIÓN EDUCATIVA SAN LUCAS,2021,15.8,94.7,0.0,0.0,21.1
213688001882,INSTITUCIÓN EDUCATIVA SAN LUCAS,2022,14.3,100.0,0.0,14.3,42.9
213688001882,INSTITUCIÓN EDUCATIVA SAN LUCAS,2023,10.0,90.0,0.0,0.0,0.0
213688001882,INSTITUCIÓN EDUCATIVA SAN LUCAS,2024,20.8,91.7,0.0,4.2,33.3
213688001882,INSTITUCIÓN EDUCATIVA SAN LUCAS,2025,5.0,95.0,5.0,5.0,30.0
213744000096,INSTITUCIÓN EDUCATIVA AGROPECUARIA ORIGINAL DE LAS BRISAS,2021,25.0,100.0,0.0,0.0,62.5
213744000096,INSTITUCIÓN EDUCATIVA AGROPECUARIA ORIGINAL DE LAS BRISAS,2022,7.7,100.0,7.7,0.0,38.5
213744000096,INSTITUCIÓN EDUCATIVA AGROPECUARIA ORIGINAL DE LAS BRISAS,2023,12.5,87.5,0.0,0.0,0.0
213744000096,INSTITUCIÓN EDUCATIVA AGROPECUARIA ORIGINAL DE LAS BRISAS,2024,16.7,100.0,0.0,16.7,50.0
213744000096,INSTITUCIÓN EDUCATIVA AGROPECUARIA ORIGINAL DE LAS BRISAS,2025,12.5,100.0,0.0,12.5,50.0
213744000274,INSTITUCIÓN EDUCATIVA VILLA FLOR,2021,33.3,100.0,0.0,0.0,0.0
213744000274,INSTITUCIÓN EDUCATIVA VILLA FLOR,2022,0.0,100.0,0.0,20.0,40.0
213744000274,INSTITUCIÓN EDUCATIVA VILLA FLOR,2023,0.0,100.0,0.0,0.0,0.0
213744000274,INSTITUCIÓN EDUCATIVA VILLA FLOR,2024,33.3,100.0,0.0,16.7,33.3
213744000274,INSTITUCIÓN EDUCATIVA VILLA FLOR,2025,45.5,100.0,0.0,9.1,54.5
213744000371,INSTITUCION EDUCATIVA ACADEMICA Y TECNICA AGROPECUARIA LOS CANELOS,2021,27.3,95.5,9.1,13.6,40.9
213744000371,INSTITUCION EDUCATIVA ACADEMICA Y TECNICA AGROPECUARIA LOS CANELOS,2022,13.8,89.7,10.3,3.4,27.6
213744000371,INSTITUCION EDUCATIVA ACADEMICA Y TECNICA AGROPECUARIA LOS CANELOS,2023,35.5,96.8,6.5,19.4,41.9
213744000371,INSTITUCION EDUCATIVA ACADEMICA Y TECNICA AGROPECUARIA LOS CANELOS,2024,35.1,89.2,5.4,13.5,35.1
213744000371,INSTITUCION EDUCATIVA ACADEMICA Y TECNICA AGROPECUARIA LOS CANELOS,2025,30.6,94.4,13.9,25.0,58.3
213744000525,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROINDUSTRIAL SAN BENITO,2021,10.0,70.0,0.0,10.0,10.0
213744000525,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROINDUSTRIAL SAN BENITO,2022,0.0,100.0,0.0,0.0,0.0
213744000525,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROINDUSTRIAL SAN BENITO,2023,0.0,100.0,0.0,0.0,16.7
213744000525,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROINDUSTRIAL SAN BENITO,2024,0.0,61.5,0.0,0.0,0.0
213744000525,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROINDUSTRIAL SAN BENITO,2025,0.0,78.6,0.0,0.0,21.4
213744001114,INSTITUCIÓN EDUCATIVA 27 DE OCTUBRE DE ANIMAS ALTA,2021,44.4,100.0,7.4,29.6,59.3
213744001114,INSTITUCIÓN EDUCATIVA 27 DE OCTUBRE DE ANIMAS ALTA,2022,45.7,94.3,5.7,17.1,57.1
213744001114,INSTITUCIÓN EDUCATIVA 27 DE OCTUBRE DE ANIMAS ALTA,2023,29.4,96.1,5.9,15.7,52.9
213744001114,INSTITUCIÓN EDUCATIVA 27 DE OCTUBRE DE ANIMAS ALTA,2024,12.1,91.4,3.4,3.4,34.5
213744001114,INSTITUCIÓN EDUCATIVA 27 DE OCTUBRE DE ANIMAS ALTA,2025,27.9,97.7,7.0,9.3,53.5
213744001238,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y EMPRESARIAL  DE MONTERREY,2021,33.3,100.0,0.0,5.6,44.4
213744001238,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y EMPRESARIAL  DE MONTERREY,2022,23.1,100.0,7.7,15.4,53.8
213744001238,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y EMPRESARIAL  DE MONTERREY,2023,18.8,100.0,0.0,12.5,62.5
213744001238,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y EMPRESARIAL  DE MONTERREY,2024,16.7,100.0,8.3,25.0,50.0
213744001238,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y EMPRESARIAL  DE MONTERREY,2025,21.4,85.7,0.0,14.3,50.0
213744002111,INSTITUCIÓN EDUCATIVA TÉCNICA DE SAN BLAS,2021,33.3,100.0,33.3,33.3,33.3
213744002111,INSTITUCIÓN EDUCATIVA TÉCNICA DE SAN BLAS,2022,33.3,100.0,0.0,25.0,25.0
213744002111,INSTITUCIÓN EDUCATIVA TÉCNICA DE SAN BLAS,2023,36.4,100.0,9.1,18.2,72.7
213744002111,INSTITUCIÓN EDUCATIVA TÉCNICA DE SAN BLAS,2024,25.0,91.7,0.0,8.3,41.7
213744002111,INSTITUCIÓN EDUCATIVA TÉCNICA DE SAN BLAS,2025,27.3,90.9,0.0,18.2,63.6
213744002285,INSTITUCIÓN EDUCATIVA DEL CERRO DE VERACRUZ,2021,26.7,93.3,6.7,0.0,33.3
213744002285,INSTITUCIÓN EDUCATIVA DEL CERRO DE VERACRUZ,2022,10.0,90.0,0.0,0.0,50.0
213744002285,INSTITUCIÓN EDUCATIVA DEL CERRO DE VERACRUZ,2023,16.7,83.3,8.3,0.0,33.3
213744002285,INSTITUCIÓN EDUCATIVA DEL CERRO DE VERACRUZ,2024,16.7,88.9,5.6,5.6,22.2
213744002285,INSTITUCIÓN EDUCATIVA DEL CERRO DE VERACRUZ,2025,20.0,93.3,6.7,6.7,66.7
213760000152,INSTITUCIÓN EDUCATIVA TÉCNICA ACUICOLA DE SAN CRISTOBAL,2021,51.8,98.8,12.9,25.9,69.4
213760000152,INSTITUCIÓN EDUCATIVA TÉCNICA ACUICOLA DE SAN CRISTOBAL,2022,54.3,95.7,8.7,13.0,67.4
213760000152,INSTITUCIÓN EDUCATIVA TÉCNICA ACUICOLA DE SAN CRISTOBAL,2023,51.7,100.0,5.2,19.0,65.5
213760000152,INSTITUCIÓN EDUCATIVA TÉCNICA ACUICOLA DE SAN CRISTOBAL,2024,66.2,98.6,15.5,31.0,85.9
213760000152,INSTITUCIÓN EDUCATIVA TÉCNICA ACUICOLA DE SAN CRISTOBAL,2025,64.3,97.6,2.4,23.8,71.4
213760000187,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA FRANCISCO DE PAULA SANTANDER HIGUERETAL,2021,78.6,100.0,19.0,42.9,88.1
213760000187,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA FRANCISCO DE PAULA SANTANDER HIGUERETAL,2022,63.2,97.4,18.4,42.1,76.3
213760000187,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA FRANCISCO DE PAULA SANTANDER HIGUERETAL,2023,61.1,100.0,11.1,30.6,69.4
213760000187,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA FRANCISCO DE PAULA SANTANDER HIGUERETAL,2024,60.9,95.7,17.4,34.8,65.2
213760000187,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA FRANCISCO DE PAULA SANTANDER HIGUERETAL,2025,29.2,95.8,0.0,16.7,58.3
213780000060,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA TÓMAS DANIELS DE PATICO,2021,65.4,100.0,21.2,36.5,73.1
213780000060,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA TÓMAS DANIELS DE PATICO,2022,59.6,100.0,21.1,33.3,80.7
213780000060,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA TÓMAS DANIELS DE PATICO,2023,61.1,100.0,15.3,40.3,70.8
213780000060,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA TÓMAS DANIELS DE PATICO,2024,62.5,100.0,25.0,38.8,81.2
213780000060,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA TÓMAS DANIELS DE PATICO,2025,62.0,100.0,22.0,38.0,80.0
213780000159,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA  EL VESUBIO,2021,56.2,100.0,12.5,37.5,81.2
213780000159,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA  EL VESUBIO,2022,60.9,100.0,21.7,47.8,78.3
213780000159,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA  EL VESUBIO,2023,45.8,100.0,25.0,37.5,83.3
213780000159,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA  EL VESUBIO,2024,23.8,95.2,9.5,14.3,57.1
213780000159,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA  EL VESUBIO,2025,57.1,96.4,7.1,35.7,75.0
213780000264,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA DE TALAIGUA VIEJO,2021,54.2,95.8,16.7,29.2,62.5
213780000264,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA DE TALAIGUA VIEJO,2022,45.8,95.8,25.0,25.0,50.0
213780000264,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA DE TALAIGUA VIEJO,2023,26.3,89.5,10.5,26.3,42.1
213780000264,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA DE TALAIGUA VIEJO,2024,39.1,95.7,8.7,13.0,52.2
213780000264,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA DE TALAIGUA VIEJO,2025,41.7,91.7,8.3,25.0,79.2
213836000581,INSTITUCIÓN EDUCATIVA DE CAÑAVERAL,2021,64.7,100.0,11.8,23.5,82.4
213836000581,INSTITUCIÓN EDUCATIVA DE CAÑAVERAL,2022,68.4,100.0,15.8,36.8,73.7
213836000581,INSTITUCIÓN EDUCATIVA DE CAÑAVERAL,2023,51.2,95.3,9.3,25.6,67.4
213836000581,INSTITUCIÓN EDUCATIVA DE CAÑAVERAL,2024,50.0,95.2,16.7,40.5,59.5
213836000581,INSTITUCIÓN EDUCATIVA DE CAÑAVERAL,2025,52.3,100.0,18.2,25.0,72.7
213836000696,CENTRO EDUCATIVO DE AGUAS PRIETAS,2021,0.0,100.0,0.0,0.0,0.0
213836000696,CENTRO EDUCATIVO DE AGUAS PRIETAS,2022,33.3,83.3,0.0,0.0,33.3
213836000696,CENTRO EDUCATIVO DE AGUAS PRIETAS,2023,25.0,100.0,0.0,0.0,50.0
213836000696,CENTRO EDUCATIVO DE AGUAS PRIETAS,2024,40.0,100.0,0.0,0.0,20.0
